priority,ticker,peer_blocker_type,unlock_stage,workflow_group,workflow_scope,next_action_summary,peer_trend_status,peer_valuation_status,peer_count,ready_peer_count,peer_price_ready_count,peer_momentum_ready_count,peer_fundamentals_ready_count,peer_valuation_ready_count,sample_peers,missing_peer_reason,next_peer_action,next_input_file,validation_sequence,focus_command,example_command,copy_only_note,updated_at
3,KYNB,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for KYNB in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=KYNB,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.216965+00:00
3,KYTX,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for KYTX in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=KYTX,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.217410+00:00
3,L,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for L in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=L,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.217884+00:00
3,LAB,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LAB in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LAB,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.218041+00:00
3,LABT,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LABT in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LABT,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.218364+00:00
3,LAES,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LAES in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LAES,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.219533+00:00
3,LAFA,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LAFA in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LAFA,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.219957+00:00
3,LAKE,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LAKE in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LAKE,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.220228+00:00
3,LAMR,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LAMR in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LAMR,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.220667+00:00
3,LAND,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LAND in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LAND,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.221026+00:00
3,LARK,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LARK in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LARK,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.221177+00:00
3,LASE,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LASE in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LASE,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.221339+00:00
3,LASR,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LASR in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LASR,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.221493+00:00
3,LATA,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LATA in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LATA,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.221680+00:00
3,LAUR,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LAUR in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LAUR,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.221827+00:00
3,LAWR,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LAWR in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LAWR,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.221978+00:00
3,LBGJ,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LBGJ in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LBGJ,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.222237+00:00
3,LBRDA,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LBRDA in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LBRDA,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.222381+00:00
3,LBRDK,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for LBRDK in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=LBRDK,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.223646+00:00
